Gene,T1_fc,T1_padj,T2_fc,T2_padj,T3_fc,T3_padj,T4_fc,T4_padj,arabi-defline
Bradi1g01695,NA,NA,NA,NA,NA,NA,NA,NA,purple acid phosphatase 15
Bradi1g01700,1.349693746,0.667287708,-0.554146157,NA,0.153199594,0.995860336,0.229810516,NA,purple acid phosphatase 15
Bradi1g01710,0.19113923,0.602690663,0.388916679,0.030741478,0.162324981,0.995860336,-0.022132889,0.999968509,protein binding
Bradi1g01715,0.151144349,NA,1.168791596,NA,1.171082837,0.995860336,0.881847966,NA,NA
Bradi1g01720,0.007434153,0.987635561,-0.355697394,0.155309841,-0.184774317,0.995860336,-0.036719925,0.999968509,B-cell receptor-associated protein 31-like 
Bradi1g01730,-0.281277481,0.444305523,0.120512567,0.732037846,-0.032032813,0.995860336,0.081698818,0.999968509,RPM1 interacting protein 4
Bradi1g01740,0.329256232,0.15047396,0.080237864,0.660120683,0.018754206,0.995860336,0.131754388,0.999968509,NA
Bradi1g01750,-0.33510962,0.627620199,0.003067973,0.993191038,-0.656057928,0.970446701,-0.067884586,0.999968509,Nucleotide-diphospho-sugar transferase family protein
Bradi1g01760,-0.932751251,0.292892445,-0.880023325,0.000798101,-0.203766956,0.995860336,0.069776882,0.999968509,NA
Bradi1g01770,0.229153014,0.439304565,0.41490484,0.108284042,0.37790699,0.678553832,-0.518935911,0.413281557,S-adenosylmethionine carrier 1
Bradi1g01780,-0.978725907,0.035537941,-0.533869963,0.057524951,-0.564379066,0.94510845,0.158858053,0.999968509,NAD(P)-binding Rossmann-fold superfamily protein
Bradi1g01790,0.035338584,0.975330652,0.308086431,0.196949807,-0.495479561,0.947351326,-0.182412817,0.999968509,Sterile alpha motif (SAM) domain-containing protein
Bradi1g01795,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi1g01800,0.117878756,0.790453754,0.233593289,0.157936839,0.135323058,0.995860336,-0.37910387,0.312480824,aspartate kinase 1
Bradi1g01801,NA,NA,NA,NA,NA,NA,NA,NA,NAC domain containing protein 28
Bradi1g01802,-0.115851804,0.95313352,-0.820443368,0.025401481,0.189336847,0.995860336,-0.062519109,0.999968509,NA
Bradi1g01805,NA,NA,NA,NA,NA,NA,NA,NA,purple acid phosphatase 15
Bradi1g01807,NA,NA,NA,NA,NA,NA,NA,NA,NAC domain containing protein 35
Bradi1g01810,0.198109525,0.757474229,0.412782909,0.080565517,0.375882737,0.932498303,-0.288992237,0.999968509,NA
Bradi1g01820,-0.583478191,0.364582148,-0.061758226,0.892222716,-0.378589766,0.961425976,0.170324084,0.999968509,ROP-interactive CRIB motif-containing protein 4
Bradi1g01830,-0.231753116,0.727890701,-0.155918915,0.716533092,-0.333835289,0.927636968,0.077716074,0.999968509,NA
Bradi1g01835,1.183120472,NA,-0.370315693,NA,-0.613444606,0.995860336,0.269229464,NA,NA
Bradi1g01840,-0.20999183,0.756037473,0.139042793,0.358006874,-0.359390379,0.995860336,-0.049599741,0.999968509,Protein kinase superfamily protein
Bradi1g01847,0.128905879,0.783537587,0.27212872,0.082592316,0.080072554,0.995860336,-0.045900611,0.999968509,AMP-dependent synthetase and ligase family protein
Bradi1g01860,-0.040127892,0.978481569,0.269504966,0.657923827,-0.298349529,0.995860336,0.030236133,0.999968509,Hyaluronan / mRNA binding family
Bradi1g01870,-0.635900007,0.024750338,-0.232955918,0.226683302,-0.288516016,0.995860336,0.051461179,0.999968509,RmlC-like cupins superfamily protein
Bradi1g01873,NA,NA,0.95924231,NA,NA,NA,-1.289050708,NA,NA
Bradi1g01876,-0.265796398,0.912981813,-0.114316348,0.911126795,0.30958809,0.995860336,-0.247552465,NA,NA
Bradi1g01880,-0.435354635,0.45562985,0.054970243,0.822721589,0.085180064,0.995860336,-0.617573372,0.297842364,Nucleic acid-binding proteins superfamily
Bradi1g01890,-0.764453618,0.654773644,0.066003767,0.932759555,-0.571904275,0.995860336,-0.504350889,0.999968509,NA
Bradi1g01900,0.293631709,0.583584909,0.271639155,0.073359456,0.065761727,0.995860336,-0.006459774,0.999968509,OxaA/YidC-like membrane insertion protein
Bradi1g01910,-3.752880326,NA,NA,NA,0.61010767,0.995860336,-0.333724907,NA,NA
Bradi1g01920,0.311529402,0.281798612,-0.385956167,0.054305183,0.053716471,0.995860336,-0.31442846,0.999968509,GDSL-like Lipase/Acylhydrolase superfamily protein
Bradi1g01930,0.221867692,0.663410503,0.184814044,0.257370168,-0.135917453,0.995860336,0.12782109,0.999968509,Protein phosphatase 2A regulatory B subunit family protein
Bradi1g01936,0.11575091,0.89085664,0.390641923,0.010196547,-0.21206467,0.995860336,0.020139187,0.999968509,Protein kinase superfamily protein
Bradi1g01942,0.995516652,0.386044446,0.256416476,0.47976042,0.236900598,0.995860336,0.359467712,0.986683285,Poly (ADP-ribose) glycohydrolase (PARG)
Bradi1g01946,-0.828557343,NA,-0.150430754,NA,-0.830188113,0.995860336,0.521479071,NA,zinc knuckle (CCHC-type) family protein
Bradi1g01948,0.246654408,0.574923175,0.227473141,0.35899065,0.285083862,0.995860336,-0.063870334,0.999968509,Poly (ADP-ribose) glycohydrolase (PARG)
Bradi1g01950,-0.614535327,0.736234286,-0.579790914,NA,-0.329089665,0.995860336,-0.427744562,NA,NA
Bradi1g01958,-0.238157106,0.945781908,-0.54767776,NA,-0.030203911,0.996429781,-0.229480279,NA,NA
Bradi1g01965,-0.256302288,0.858255258,-0.1731886,0.798987135,-0.634951655,0.927636968,0.393585101,0.972833463,NA
Bradi1g01970,-0.525280854,0.243637809,-0.296640963,0.325824275,-0.177712935,0.995860336,-0.431066267,0.911532762,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi1g01980,-0.070557635,0.922399523,-0.054019514,0.83875976,0.110824385,0.995860336,-0.0928146,0.999968509,Poly (ADP-ribose) glycohydrolase (PARG)
Bradi1g01985,-1.004077215,0.732510711,1.154751605,NA,0.62351855,0.995860336,1.355652786,0.680388865,EF-TU receptor
Bradi1g01990,0.276805777,0.533078327,0.054131837,0.828000326,0.058342704,0.995860336,0.107950647,0.999968509,FAR1-related sequence 6
Bradi1g02000,-0.14157774,0.795571021,0.036511079,0.905984964,-0.01964642,0.995860336,-0.003208051,0.999968509,NA
Bradi1g02010,0.5115621,0.212339839,-0.015978959,0.970870978,0.326432285,0.995860336,-0.367530736,0.999968509,zinc ion binding
Bradi1g02020,0.058220479,0.859042328,0.048038175,0.782405413,0.048613187,0.995860336,0.070579559,0.999968509,LUC7 related protein
Bradi1g02030,-0.024071744,0.969606173,0.061533689,0.781773292,0.179647483,0.995860336,-0.840747859,0.235142177,Translation elongation  factor EF1B/ribosomal protein S6 family protein
Bradi1g02040,0.551537092,0.836201264,0.509783102,NA,-1.098884682,0.993461049,-0.601629723,NA,NA
Bradi1g02050,-0.096518741,0.946959998,0.075615162,0.863102594,-0.131358085,0.995860336,-0.00365084,0.999968509,Argonaute family protein
Bradi1g02056,0.314974292,0.669832857,0.349908707,0.375497061,0.21933639,0.995860336,0.11049056,0.999968509,NA
Bradi1g02060,0.141010868,0.776094424,-0.299359302,0.093701887,-0.1313101,0.995860336,0.011405666,0.999968509,NA
Bradi1g02071,-0.793207779,NA,0.50876246,NA,NA,NA,0.509610749,NA,NA
Bradi1g02080,-0.266165081,0.529416967,0.083512111,0.693612848,0.001546491,0.999442336,0.023603977,0.999968509,NA
Bradi1g02090,-0.019391516,0.966302088,-0.169544276,0.243859614,-0.224577358,0.995860336,-0.063551597,0.999968509,"Late embryogenesis abundant protein, group 2"
Bradi1g02100,-0.911000251,0.103001639,-0.154753805,0.517507617,0.018344047,0.995860336,0.126620258,0.999968509,RAB GTPase 11C
Bradi1g02103,-0.793207779,NA,NA,NA,NA,NA,NA,NA,NA
Bradi1g02107,0.22840345,NA,-0.568028622,NA,-0.440120815,0.995860336,0.539362323,0.996657027,hydroxysteroid dehydrogenase 5
Bradi1g02117,0.074514528,0.917872428,0.061353587,0.794063485,0.152438287,0.995860336,-0.062392596,0.999968509,Vacuolar sorting protein 9 (VPS9) domain
Bradi1g02130,0.54363464,0.415575012,-0.233939788,0.438165705,-0.054878271,0.995860336,-0.323022668,0.93259018,NA
Bradi1g02137,0.031687853,0.966834582,-0.216742743,0.452423649,-0.323050518,0.995860336,0.097286221,0.999968509,NA
Bradi1g02145,-0.060490384,0.948748042,-0.246537016,0.471559947,-0.321528625,0.995860336,0.079004974,0.999968509,Co-chaperone GrpE family protein
Bradi1g02150,-0.748174128,0.189667851,-0.245165995,0.337834583,-0.221294623,0.995860336,-0.240604319,0.999968509,FAD/NAD(P)-binding oxidoreductase family protein
Bradi1g02160,-0.220386367,0.651445849,0.000228419,0.999246389,-0.011328631,0.995860336,0.321956116,0.780395218,shaggy-like kinase 42
Bradi1g02165,-1.060040192,NA,-2.090603701,NA,NA,NA,0.504002337,NA,NA
Bradi1g02170,0.136007884,0.667158637,0.069454787,0.8167568,0.210392615,0.95822232,-0.165109842,0.999968509,prohibitin 2
Bradi1g02180,0.172742685,0.635026963,0.262604768,0.27328621,0.171839865,0.995860336,0.141710339,0.999968509,F-box/RNI-like/FBD-like domains-containing protein
Bradi1g02185,-0.793207779,NA,-0.474988018,NA,-1.400429277,0.995860336,-1.800821495,NA,NA
Bradi1g02187,NA,NA,NA,NA,NA,NA,NA,NA,F-box/RNI-like/FBD-like domains-containing protein
Bradi1g02190,1.130345573,NA,NA,NA,NA,NA,NA,NA,F-box/RNI-like/FBD-like domains-containing protein
Bradi1g02200,-2.554701338,NA,0.456959137,NA,2.656342397,0.995860336,1.508359622,NA,Cystatin/monellin superfamily protein
Bradi1g02205,-2.176146763,NA,-2.529294478,NA,-0.394262256,0.995860336,-0.324488305,NA,NA
Bradi1g02210,0.02200564,0.991102026,-0.152870534,0.681229593,-0.017317642,0.995860336,-0.024752889,0.999968509,wall associated kinase-like 2
Bradi1g02220,0.012880712,0.985642664,-0.124503618,0.627345371,0.119978453,0.995860336,-0.193266939,0.999968509,Domain of unknown function (DUF543)
Bradi1g02230,0.31386697,0.788574719,0.451814662,0.236854027,0.025627521,0.995860336,-0.173514162,0.999968509,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi1g02240,-0.796891288,0.780112934,-0.441686161,NA,-0.453966255,0.995860336,0.104251414,NA,FTSH protease 4
Bradi1g02247,-0.076744659,0.930966362,-0.214696934,0.249897143,-0.062076691,0.995860336,-0.005487785,0.999968509,FTSH protease 4
Bradi1g02253,-0.424473821,NA,-1.665751825,NA,-1.823955516,0.995860336,-0.036513079,NA,NA
Bradi1g02260,-0.14336215,0.727598723,-0.288753217,0.131679356,0.107260916,0.995860336,0.006961117,0.999968509,"PRLI-interacting factor, putative"
Bradi1g02270,-0.943491784,0.057461116,-0.277550549,0.160380345,-0.248476984,0.995860336,-0.027914366,0.999968509,DPP6 N-terminal domain-like protein
Bradi1g02273,0.272798095,0.866684842,0.876469549,0.036905065,-0.058790364,0.995860336,0.361465127,0.781753504,NA
Bradi1g02280,-0.127393855,0.643644833,-0.394213272,0.226683551,-0.314276178,0.934336855,0.094593962,0.999968509,Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
Bradi1g02290,0.711408233,0.238423778,-0.06680618,0.900063324,0.035601478,0.995860336,-0.203938897,0.999968509,wall associated kinase 4
Bradi1g02300,-1.503648129,NA,-1.062966455,NA,0.120213839,0.995907693,0.815046543,NA,hydroxyproline-rich glycoprotein family protein
Bradi1g02303,0.181290347,0.78329828,0.014666771,0.970133779,0.071201657,0.995860336,-0.059376389,0.999968509,HEAT SHOCK PROTEIN 81.4
Bradi1g02304,0.718263137,0.508348348,0.168955713,0.797835549,-0.204335928,0.995860336,-0.310657054,0.999968509,NA
Bradi1g02306,0.371652936,0.681573075,0.069509349,0.876168067,-0.050653465,0.995860336,0.358532942,0.797928739,NA
Bradi1g02310,0.151120472,0.544928661,0.240335837,0.272450888,0.110373476,0.995860336,-0.020617559,0.999968509,tonneau 1b (TON1b)
Bradi1g02327,1.145637019,0.652042639,0.652850371,NA,0.328119824,0.995860336,0.403562489,0.999968509,WRKY family transcription factor family protein
Bradi1g02338,-0.560636589,NA,-0.048848086,NA,0.023566441,0.999122084,-0.624701037,NA,NA
Bradi1g02350,0.091097053,0.842835928,-0.26883566,0.299313531,-0.074510164,0.995860336,-0.081562821,0.999968509,"Polyketide synthase, enoylreductase family protein"
Bradi1g02361,-0.793207779,NA,1.20710405,NA,NA,NA,2.128964034,NA,NA
Bradi1g02370,-0.374703353,0.797951427,-0.555507959,0.156017765,-0.111417575,0.995860336,0.09709915,0.999968509,MATE efflux family protein
Bradi1g02380,0.315994888,0.370005062,0.075684821,0.662764925,0.068493392,0.995860336,0.064719754,0.999968509,FAD/NAD(P)-binding oxidoreductase family protein
Bradi1g02390,-0.229139109,0.613988963,-0.206595438,0.355796707,-0.22508685,0.995860336,-0.061449002,0.999968509,RING/U-box protein with domain of unknown function (DUF 1232)
Bradi1g02400,-0.349294895,0.189111932,0.194828931,0.594476721,0.155776726,0.995860336,-0.206253572,0.999968509,Mitochondrial transcription termination factor family protein
Bradi1g02410,-1.591065496,NA,-0.533911572,NA,-1.452140677,0.927636968,-0.348139671,NA,C2H2 and C2HC zinc fingers superfamily protein
Bradi1g02420,-2.407198327,0.356810172,-0.645052949,0.422249191,-0.215107987,0.995860336,0.206254794,0.999968509,ammonium transporter 2
Bradi1g02430,NA,NA,NA,NA,NA,NA,NA,NA,"Proteinase inhibitor, propeptide"
Bradi1g02440,-0.243535294,0.739746912,0.000375139,0.999246389,-0.618828869,0.902229094,0.110783337,0.999968509,lectin protein kinase family protein
Bradi1g02450,0.065909776,0.889413315,0.190658289,0.192695331,-0.000683586,0.999555887,-0.160727992,0.999968509,NA
Bradi1g02460,0.253928751,0.635687118,0.073938503,0.760203318,0.104203917,0.995860336,-0.210246303,0.996657027,NA
Bradi1g02465,NA,NA,-2.090603701,NA,-0.23562071,0.995860336,-1.289050708,NA,DNAJ heat shock N-terminal domain-containing protein
Bradi1g02470,0.984115487,NA,0.480490044,NA,-2.552523448,0.995860336,NA,NA,NA
Bradi1g02475,1.781949911,NA,NA,NA,1.777824638,0.995860336,-1.365981242,NA,DNAJ heat shock N-terminal domain-containing protein
Bradi1g02480,0.27538461,0.27737812,0.062212552,0.834649151,0.000730498,0.999555887,-0.104493453,0.999968509,NA
Bradi1g02483,-0.076074368,0.936740222,-0.690273531,0.128832931,-0.272063088,0.995860336,0.065339215,0.999968509,NA
Bradi1g02487,-1.116341602,NA,NA,NA,NA,NA,NA,NA,NA
Bradi1g02490,0.003357344,0.995525594,0.250546799,0.209852374,0.092468882,0.995860336,-0.041159491,0.999968509,nicotinate phosphoribosyltransferase 2
Bradi1g02497,-2.079628112,NA,NA,NA,-2.552523448,0.995860336,NA,NA,NA
Bradi1g02505,-0.135733726,0.962631516,-0.646669722,0.381759372,0.071373799,0.995860336,0.074740772,0.999968509,NA
Bradi1g02510,-0.00836049,0.986232743,-0.098750642,0.683758549,-0.275852227,0.995860336,0.047695493,0.999968509,cellulose synthase 6
Bradi1g02517,-0.695811375,0.119812702,-0.439139462,0.173948778,-0.489815893,0.966492319,0.199150706,0.999968509,decapping 1
Bradi1g02530,0.069291032,0.963416297,-0.419883736,0.325961287,-0.166972251,0.995860336,0.267839716,0.999968509,Peptidase M20/M25/M40 family protein
Bradi1g02535,0.333101831,0.508587079,-0.215901946,0.623516596,-0.40733038,0.927636968,0.365763176,0.848576755,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi1g02540,-0.164866743,0.792875871,-0.236129604,0.338804453,-0.137889832,0.995860336,0.171492292,0.999968509,NA
Bradi1g02550,-0.39807653,0.415575012,0.057679984,0.830379339,0.132092211,0.995860336,-0.919682104,0.030724916,photosystem II reaction center PSB28 protein
Bradi1g02560,-0.064759615,0.955772326,0.161130256,0.545721959,-0.12476617,0.995860336,-0.134902989,0.999968509,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
Bradi1g02570,0.251443746,0.56518012,0.032921878,0.943718225,0.426331277,0.934197497,-0.020077472,0.999968509,RNA-binding (RRM/RBD/RNP motifs) family protein with retrovirus zinc finger-like domain
Bradi1g02575,-0.97515526,0.606862007,-0.065211397,NA,-0.646666136,0.995860336,0.627931172,NA,"cytochrome P450, family 722, subfamily A, polypeptide 1"
Bradi1g02580,0.333600204,0.112487538,-0.041073221,0.859214199,-0.017433023,0.995860336,0.089111013,0.999968509,actin 7
Bradi1g02590,0.233549633,0.361680003,0.123487163,0.520104793,0.149012904,0.995860336,0.058169992,0.999968509,ferredoxin 3
Bradi1g02597,0.075855455,0.855444405,0.009019341,0.965152637,-0.040991491,0.995860336,0.129862735,0.999968509,acyl-CoA binding protein 4
Bradi1g02610,-0.045873699,0.924960328,0.148931576,0.34042001,-0.09407592,0.995860336,0.106333478,0.999968509,Galactose oxidase/kelch repeat superfamily protein
Bradi1g02615,NA,NA,-1.017254122,NA,-0.217125773,0.995860336,-0.106312168,NA,NA
Bradi1g02621,0.339854427,0.302790413,0.141163436,0.673084001,0.062155002,0.995860336,0.046140118,0.999968509,nuclear RNA polymerase A1
Bradi1g02630,-0.128741467,0.745032689,0.0092352,0.973847005,-0.010968481,0.995860336,0.083581458,0.999968509,electron transfer flavoprotein alpha
Bradi1g02635,-0.605203585,0.494157551,-0.541263203,0.161311961,0.264270772,0.995860336,0.299456932,0.999968509,NA
Bradi1g02637,-0.994724132,NA,1.440760426,NA,-0.952152,0.995860336,0.420037591,NA,NA
Bradi1g02640,-0.133541016,0.696198297,-0.189983627,0.25011291,-0.022088833,0.995860336,-0.183682742,0.967168559,cold shock domain protein 1
Bradi1g02645,0.16558873,NA,-0.165663273,NA,-0.041763327,0.996685019,0.155570976,NA,NA
Bradi1g02650,0.043256189,0.931830754,-0.078811172,0.734964531,-0.040576729,0.995860336,-0.180864292,0.925054504,glycine-rich protein 2B
Bradi1g02670,NA,NA,-0.182612368,NA,NA,NA,NA,NA,"cytochrome P450, family 71, subfamily A, polypeptide 25"
Bradi1g02680,-0.3255047,0.798421275,-0.180897018,0.561922088,-0.156793972,0.995860336,-0.026389084,0.999968509,translocon at the outer envelope membrane of chloroplasts 159
Bradi1g02685,NA,NA,NA,NA,NA,NA,0.638213528,NA,NA
Bradi1g02690,0.435006679,0.484506995,0.632618156,0.043473637,0.044932994,0.995860336,-0.674947517,0.236135157,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
Bradi1g02697,0.065550866,0.930840732,0.485938389,0.022398606,0.303098257,0.975567601,-0.101260671,0.999968509,5\'-3\' exonuclease family protein
Bradi1g02710,-0.288215369,0.676674192,0.37917664,0.29308467,-0.217849405,0.995860336,-0.104561656,0.999968509,Cytidine/deoxycytidylate deaminase family protein
Bradi1g02720,0.261415372,0.238421051,-0.004811451,0.986378723,0.105458732,0.995860336,0.145885242,0.999968509,Pectin lyase-like superfamily protein
Bradi1g02730,-0.249612674,0.948779724,-0.142775096,0.744039944,0.536311733,0.995860336,-0.091636595,0.999968509,RNA cyclase family protein
Bradi1g02735,-2.32919703,NA,1.374969014,NA,-2.325516222,0.995860336,0.794732085,NA,"cytochrome P450, family 71, subfamily A, polypeptide 25"
Bradi1g02740,0.273752295,0.32740498,0.424018038,0.081402207,0.350134403,0.882337727,0.093186985,0.999968509,RNA cyclase family protein
Bradi1g02750,-0.190327926,0.906940256,-0.248850087,0.564667451,0.00492175,0.999442336,0.10972062,0.999968509,Carbohydrate-binding X8 domain superfamily protein
Bradi1g02755,NA,NA,NA,NA,0.61010767,0.995860336,NA,NA,NA
Bradi1g02760,0.00807375,0.989246966,-0.111873817,0.552127073,-0.157461163,0.995860336,0.079943926,0.999968509,squamosa promoter-binding protein-like 12
Bradi1g02770,-0.360703877,0.562320913,0.071151231,0.745459413,-0.112736503,0.995860336,0.127763263,0.999968509,Protein kinase superfamily protein
Bradi1g02780,0.041557076,0.951005161,-0.093996992,0.752074144,0.161511984,0.995860336,-0.286918333,0.847940706,methyltransferases
Bradi1g02790,-1.56831938,NA,-1.986822117,NA,0.258953171,0.995860336,-0.137780875,NA,NAD(P)-binding Rossmann-fold superfamily protein
Bradi1g02800,0.119981292,0.887544575,-0.124194957,0.673091593,0.051192685,0.995860336,0.14884421,0.999968509,Chaperone DnaJ-domain superfamily protein
