Gene,T1_fc,T1_padj,T2_fc,T2_padj,T3_fc,T3_padj,T4_fc,T4_padj,arabi-defline
Bradi1g02230,0.177987093,0.917133229,0.16441561,0.805148809,0.154068045,0.840949982,0.009874763,0.98206884,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi1g02247,-0.076137059,0.940565682,-0.165218544,0.314917303,-0.263461523,0.290206987,-0.058437144,0.768799716,FTSH protease 4
Bradi1g02260,-0.033525699,0.978119585,0.152160704,0.508461834,-0.034297701,0.947650722,-0.043621081,0.855943571,"PRLI-interacting factor, putative"
Bradi1g02270,0.137592238,0.567752829,-0.228875075,0.325728995,-0.40934045,0.004054417,-0.33128121,0.02908284,DPP6 N-terminal domain-like protein
Bradi1g02273,0.581380865,0.70130469,0.567279891,0.120407369,-1.344795206,0.05063424,-0.732739533,0.033108009,NA
Bradi1g02280,-0.074287804,0.869416054,0.187108694,0.052455612,-0.114029024,0.655618181,-0.207800337,0.004963578,Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
Bradi1g02290,0.652247269,0.73404635,-0.121052934,0.832278452,0.369998991,0.557321375,-0.161859235,0.63859217,wall associated kinase 4
Bradi1g02303,-0.28013257,0.767401107,-0.203673869,0.539396981,-0.526183614,0.185312315,0.071855993,0.842082842,HEAT SHOCK PROTEIN 81.4
Bradi1g02304,0.300958957,0.932273491,-0.453786003,0.554744043,-0.987987732,0.535494822,-0.446136284,0.410262162,NA
Bradi1g02306,-0.001909173,0.999127216,-0.187300312,0.588349591,0.073782871,0.903653867,0.404636832,0.122785153,NA
Bradi1g02310,-0.094524434,0.693637444,-0.19522096,0.024213613,-0.031226653,0.915093307,-0.204897303,0.007499587,tonneau 1b (TON1b)
Bradi1g02327,NA,NA,-0.153170082,0.880763565,0.755802077,0.554301901,-0.008529422,0.991620498,WRKY family transcription factor family protein
Bradi1g02350,0.020045246,0.978037175,0.050888131,0.793177937,0.051765376,0.876916183,-0.142142355,0.126117986,"Polyketide synthase, enoylreductase family protein"
Bradi1g02370,-0.40060498,0.68232406,-0.466915171,4.54E-05,-0.020545212,0.983814392,-0.413810172,0.091071695,MATE efflux family protein
Bradi1g02380,-0.014262607,0.986933032,0.077951523,0.576708912,0.185997878,0.238620974,0.064753209,0.457275754,FAD/NAD(P)-binding oxidoreductase family protein
Bradi1g02390,0.04313007,0.925160011,-0.121938575,0.333502483,-0.146605781,0.464008259,-0.216828151,0.085869504,RING/U-box protein with domain of unknown function (DUF 1232)
Bradi1g02400,-0.054189954,0.928116475,-0.096160384,0.604304431,0.254469398,0.349261778,-0.084024542,0.809000398,Mitochondrial transcription termination factor family protein
Bradi1g02420,0.378683222,0.043017276,-0.649641126,0.0011406,0.189345875,0.70255688,0.63718477,0.002895003,ammonium transporter 2
Bradi1g02440,0.291629962,0.485230962,-0.017114496,0.961860872,-0.341728213,0.562903326,-1.475302539,4.02E-09,lectin protein kinase family protein
Bradi1g02450,-0.325292471,0.47750477,0.07935668,0.727592547,-0.645431869,0.104855573,-0.265639223,0.265023498,NA
Bradi1g02460,0.612155151,0.614394231,0.101082687,0.871246625,0.078056081,0.92675288,-0.319569684,0.410034365,NA
Bradi1g02480,-0.117414946,0.891905322,0.215585764,0.160559803,0.120399818,0.771223498,0.489418237,2.12E-07,NA
Bradi1g02483,-0.287617611,0.81020867,0.143504275,0.745372669,0.075025368,0.916890827,-0.525856948,0.080511044,NA
Bradi1g02490,-0.07499885,0.86376935,0.266055632,0.05926027,-0.028887115,0.958259095,0.15255591,0.030759145,nicotinate phosphoribosyltransferase 2
Bradi1g02497,0.140127491,0.951637585,-0.615278537,0.43681526,0.180791705,0.910337091,0.296056394,0.733299284,NA
Bradi1g02505,-0.214466036,0.915026935,-1.0908356,0.005475733,0.544664522,0.34467348,-0.082998708,0.901315739,NA
Bradi1g02510,0.035107791,0.937608801,0.387396653,5.76E-08,0.170051739,0.691431923,0.100359039,0.566217888,cellulose synthase 6
Bradi1g02517,-0.717202519,0.006167636,-0.399489831,0.038166981,-0.22279787,0.628058447,-0.160551926,0.343714722,decapping 1
Bradi1g02530,-1.388189795,0.306798857,0.076020959,0.947789483,0.318301505,0.836754739,-0.841573211,0.108606975,Peptidase M20/M25/M40 family protein
Bradi1g02535,-0.002633059,0.999127216,0.809115409,0.000388474,0.556746006,0.101700666,0.598485479,0.000341349,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi1g02540,-0.086884401,0.881813431,-0.284861807,0.07851208,-0.330166989,0.417174352,0.048595729,0.828673698,NA
Bradi1g02550,NA,NA,-0.211664612,NA,NA,NA,-0.044513968,0.963895732,photosystem II reaction center PSB28 protein
Bradi1g02560,0.138851125,0.687574548,-0.057946879,0.840415845,0.149794572,0.552570169,-0.385652935,0.078902871,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
Bradi1g02570,0.15253458,0.583778264,0.257240237,0.072246518,0.668791808,6.85E-09,0.231869877,0.150256637,RNA-binding (RRM/RBD/RNP motifs) family protein with retrovirus zinc finger-like domain
Bradi1g02575,0.471805247,0.867878604,NA,NA,NA,NA,-0.151739113,0.865940161,"cytochrome P450, family 722, subfamily A, polypeptide 1"
Bradi1g02580,0.064370358,0.891905322,0.088272439,0.272880748,0.236128399,0.264171467,0.119819769,0.327242426,actin 7
Bradi1g02590,0.061738859,0.787934182,-0.068611712,0.727117556,-0.004060276,0.992883553,-0.026080018,0.926097133,ferredoxin 3
Bradi1g02597,0.120579984,0.636391851,0.227887403,0.004050483,0.026253185,0.941778032,0.051561338,0.719465665,acyl-CoA binding protein 4
Bradi1g02610,-0.125983249,0.70501365,0.102964818,0.3999621,0.159274319,0.546492175,0.224588921,0.001501136,Galactose oxidase/kelch repeat superfamily protein
Bradi1g02621,-0.100233327,0.760101546,0.223295108,0.019556977,0.408209326,0.013116779,-0.120967831,0.166412212,nuclear RNA polymerase A1
Bradi1g02630,0.067425342,0.88981287,0.066969905,0.62661071,0.055100007,0.780934657,0.147178381,0.024946816,electron transfer flavoprotein alpha
Bradi1g02635,-0.365784803,0.674183102,-0.397913641,0.340937845,-0.185875698,0.879676495,0.845074104,0.041417912,NA
Bradi1g02640,-0.086531477,0.866160844,-0.222174924,0.090694967,0.016927761,0.984912958,-0.381834563,0.000214356,cold shock domain protein 1
Bradi1g02650,-0.070870589,0.87097485,-0.028721733,0.851313707,0.209464364,0.804900336,-0.252698492,0.003165697,glycine-rich protein 2B
Bradi1g02680,-0.041263602,0.96198476,0.05517452,0.812910836,0.120406154,0.705639094,0.439630518,0.013344061,translocon at the outer envelope membrane of chloroplasts 159
Bradi1g02690,0.479743942,0.631527659,0.080415758,0.891385643,0.08474733,0.925078132,0.556910115,0.123029855,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
Bradi1g02697,-0.327189772,0.674563928,0.001287897,0.996726558,0.567342954,0.078154752,0.224270921,0.220082887,5\'-3\' exonuclease family protein
Bradi1g02710,-0.007144638,0.991025683,0.158446912,0.316344173,-0.323669122,0.138412193,-0.314837945,0.065493772,Cytidine/deoxycytidylate deaminase family protein
Bradi1g02720,-0.23034761,0.525443329,0.131410652,0.504541747,-0.251229588,0.176453656,0.12914019,0.512352628,Pectin lyase-like superfamily protein
Bradi1g02730,-0.063384031,0.979522992,0.133179574,0.597917406,0.906911093,0.041956627,0.572743427,0.225324614,RNA cyclase family protein
Bradi1g02735,0.063287548,0.914497802,-0.398778594,0.007996065,0.123389145,0.789133614,-0.173564395,0.341767679,"cytochrome P450, family 71, subfamily A, polypeptide 25"
Bradi1g02740,0.142219808,0.624177065,0.000288725,0.998876796,0.065639119,0.863298131,0.060316608,0.600747701,RNA cyclase family protein
Bradi1g02750,-0.290461657,0.366385997,0.156451717,0.541412363,0.101349032,0.900333087,-0.84905046,7.40E-05,Carbohydrate-binding X8 domain superfamily protein
Bradi1g02760,-0.077647228,0.832302684,0.186511214,0.212373449,0.092313606,0.668586647,0.215420657,0.001594602,squamosa promoter-binding protein-like 12
Bradi1g02770,0.07148801,0.90073626,0.04970591,0.782239395,0.117036382,0.722241402,0.417151529,0.000263116,Protein kinase superfamily protein
Bradi1g02780,-0.176957419,0.677477056,-0.093161203,0.62541614,0.113233461,0.71000735,-0.292775366,0.011644494,methyltransferases
Bradi1g02790,0.019501019,0.991239536,-0.843582545,0.016242826,0.353190187,0.768776153,-0.343322633,0.557099346,NAD(P)-binding Rossmann-fold superfamily protein
Bradi1g02800,0.046637547,0.94992568,0.071679201,0.753602714,0.3485553,0.239731338,0.417879982,0.032144774,Chaperone DnaJ-domain superfamily protein
Bradi1g02805,-0.471474986,0.641736592,-0.48958913,0.234065792,-0.376406742,0.532123404,-0.054286617,0.908690198,glycerol-3-phosphate acyltransferase 3
Bradi1g02810,0.042289656,0.902960985,-0.176106668,0.268004395,0.244827087,0.295901524,0.008823255,0.951395441,Mevalonate/galactokinase family protein
Bradi1g02830,NA,NA,NA,NA,0.044554913,0.987523425,-0.531856829,0.421834662,BTB/POZ/Kelch-associated protein
Bradi1g02840,-0.21045598,0.711876744,0.129303964,0.487730951,-0.064510035,0.876803896,-0.195447213,0.207656302,POZ/BTB containin G-protein 1
Bradi1g02850,-0.053989574,0.975516582,0.617562905,0.017344798,-0.010418728,0.992287337,0.076570117,0.811270444,BTB/POZ/Kelch-associated protein
Bradi1g02860,NA,NA,NA,NA,0.025273836,0.9892316,NA,NA,NA
Bradi1g02880,0.06482259,0.941954972,-0.049625988,0.836621582,-0.181473749,0.780988167,0.475947196,0.003167291,BTB/POZ/Kelch-associated protein
Bradi1g02890,-0.355112024,0.610834616,0.188123186,0.575071579,0.296375686,0.521405588,0.611277124,0.000964775,BTB/POZ/Kelch-associated protein
Bradi1g02900,-1.471181308,0.05998645,-0.707426633,0.097472918,-0.704826325,0.173135814,0.279944323,0.550338743,BTB/POZ/Kelch-associated protein
Bradi1g02910,-0.219123421,0.706161,0.183986046,0.378692688,0.392807077,0.098884544,0.133242383,0.499933604,Nucleic acid-binding proteins superfamily
Bradi1g02920,-0.177578111,0.753691831,-0.075020836,0.713103521,-0.186137367,0.343936911,-0.082953172,0.571242935,Protein phosphatase 2C family protein
Bradi1g02930,-0.040788361,0.938835138,-0.01124463,0.939936652,0.053298283,0.946786893,-0.106772892,0.293945816,DNA-binding enhancer protein-related
Bradi1g02940,0.140732138,0.389142994,0.026196367,0.870001096,-0.231113525,0.137263372,-0.206189551,0.285295156,calreticulin 1a
Bradi1g02950,-0.180448064,0.613937905,-0.337370148,0.000487863,-0.081098558,0.708318916,-0.237967304,0.081146348,C2H2 and C2HC zinc fingers superfamily protein
Bradi1g02960,-0.038411085,0.901291269,-0.117573702,0.200513509,-0.130099622,0.655850932,-0.271194801,0.001225118,transducin family protein / WD-40 repeat family protein
Bradi1g02980,0.107588245,0.659415579,0.247511265,0.121647242,0.165267706,0.454032274,0.219210277,0.12222292,NA
Bradi1g02990,0.167103075,0.739067101,-0.05609944,0.684781517,0.169469335,0.791424627,-0.157082883,0.178013894,"phosphoribosylformylglycinamidine cyclo-ligase, chloroplast / phosphoribosyl-aminoimidazole synthetase / AIR synthase (PUR5)"
Bradi1g03000,-0.341290681,0.623734259,-0.440018778,0.244202968,-0.104629976,0.897130871,0.070284537,0.909860136,Protein of unknown function (DUF3511)
Bradi1g03010,0.116501191,0.745734795,0.047003662,0.797912922,0.162157518,0.462343972,0.007831048,0.962432752,Protein of unknown function (DUF789)
Bradi1g03020,-0.135331937,0.471345917,-0.200143475,0.015315741,-0.047344913,0.949804399,-0.262291678,0.002619317,GATA transcription factor 16
Bradi1g03030,0.029966628,0.957053273,0.080800599,0.583102049,0.415822107,0.010284482,0.070078573,0.595433395,pumilio 24
Bradi1g03040,-0.077700245,0.96934868,0.159627732,0.835255345,0.385875341,0.62291117,0.353805549,0.46102486,Chaperone DnaJ-domain superfamily protein
Bradi1g03050,0.198583428,0.503680728,0.351086185,0.015460719,-0.023374897,0.959776246,-0.216986831,0.294952503,"Mono-/di-acylglycerol lipase, N-terminal;Lipase, class 3"
Bradi1g03056,0.168817722,0.793690232,-0.202157507,0.34591101,0.025576818,0.971544195,-0.739993098,0.055026735,Plant invertase/pectin methylesterase inhibitor superfamily protein
Bradi1g03063,0.151024191,0.852663188,-0.036226686,0.90860802,0.516177536,0.1106132,0.102410739,0.805817702,"cytochrome P450, family 71 subfamily B, polypeptide 7"
Bradi1g03090,0.414537852,0.114965536,0.107975191,0.749984403,0.178946762,0.574189626,-1.934807525,1.32E-09,PLANT CADMIUM RESISTANCE 2
Bradi1g03110,0.125190651,0.812849398,-0.073988308,0.762617421,-0.341311352,0.484936306,-0.774310663,7.31E-11,alpha/beta-Hydrolases superfamily protein
Bradi1g03120,0.094524779,0.837901421,0.003859379,0.986464904,-0.073465552,0.85889311,-0.323442144,0.010482575,alpha/beta-Hydrolases superfamily protein
Bradi1g03130,-0.029549203,0.937714901,-0.112327492,0.360370041,0.172963341,0.498869203,0.060899504,0.688693778,Fumarylacetoacetate (FAA) hydrolase family
Bradi1g03136,-0.459395388,0.91443671,-0.693653384,0.147470584,-0.475752587,0.484195228,-0.199262444,0.653833274,NA
Bradi1g03142,-0.59386345,0.465813308,0.112443576,0.8393207,0.055365112,0.948044092,0.098598776,0.74823317,NA
Bradi1g03150,-0.124579379,0.844862442,0.33666021,0.053807358,-0.343761464,0.186834802,0.12474528,0.463962522,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Bradi1g03160,-0.065962166,0.901492454,0.031991603,0.863827124,-0.315624441,0.454777474,0.026493254,0.807102552,SPX domain gene 4
Bradi1g03170,0.114246818,0.814107869,-0.138632446,0.238727482,-0.083405414,0.838907676,-0.017400842,0.918615457,Protein of unknown function (DUF300)
Bradi1g03180,0.039298959,0.950212909,-0.031043236,0.861768767,0.017307261,0.968824906,-0.135566116,0.220406948,DEAD box RNA helicase (RH3)
Bradi1g03185,-0.094424508,0.952748996,-0.278817978,0.496166069,-1.151604609,0.056546191,-2.077327987,4.28E-07,NA
Bradi1g03191,-0.636355921,0.360026331,0.277716489,0.511258998,-0.356069684,0.371122082,-0.34666663,0.197631242,NA
Bradi1g03207,0.420127818,0.693111285,-0.949657481,2.23E-07,-0.666970287,8.64E-05,-0.064528087,0.843220472,Glycosyl hydrolase superfamily protein
Bradi1g03220,0.61186444,0.152622186,-0.156687712,0.675685124,0.145592809,0.828669697,-0.017331512,0.961226706,Ribosomal L18p/L5e family protein
Bradi1g03240,0.738236196,0.822780696,NA,NA,NA,NA,NA,NA,Plant invertase/pectin methylesterase inhibitor superfamily protein
Bradi1g03250,0.112368801,0.701798174,0.075001487,0.535442411,0.277854443,0.080983102,0.333451497,0.065088258,non-specific phospholipase C1
Bradi1g03260,0.42138513,0.053523149,0.172439022,0.460421983,0.209586861,0.808881323,0.35102566,0.042045005,anthranilate synthase alpha subunit 1
Bradi1g03270,0.175537973,0.746050054,-0.263615947,0.173926737,-0.214741431,0.463468909,-0.170282792,0.18625934,RNA recognition motif (RRM)-containing protein
Bradi1g03277,-0.073237541,0.95743179,0.199308779,0.681589638,0.526701031,0.462343972,-0.286221242,0.405224543,Concanavalin A-like lectin protein kinase family protein
Bradi1g03283,0.066930021,0.964232984,-0.2166641,0.512991911,0.05202521,0.949583903,-0.353721395,0.182817545,NA
Bradi1g03290,0.048668945,0.956585031,0.18434322,0.410006236,0.259249062,0.431601575,0.173959696,0.36350601,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Bradi1g03307,-3.801129065,0.024431423,NA,NA,-0.340809708,0.805469714,-0.463000811,0.426753232,NA
Bradi1g03320,-0.08499463,0.947698089,-0.55180637,0.016187677,-0.278065135,0.624517835,0.217735791,0.382122861,NA
Bradi1g03330,-0.111878952,0.920642515,0.220805087,0.63947809,-0.375987676,0.316074431,-0.027045671,0.93759019,DNA GYRASE B3
Bradi1g03340,-0.582971696,0.854418081,-0.601142039,0.549983041,0.840749371,0.522275043,NA,NA,NA
Bradi1g03350,-0.282527668,0.665012641,-0.259092775,0.242416766,-0.382109279,0.095143805,0.34672279,0.119825213,golgi nucleotide sugar transporter 2
Bradi1g03355,0.369395476,0.880663345,0.646480176,0.286147038,-0.483424058,0.737947307,-0.2595851,0.657509871,NA
Bradi1g03360,NA,NA,NA,NA,0.543452747,0.754776778,NA,NA,Concanavalin A-like lectin protein kinase family protein
Bradi1g03367,-0.13508804,0.706005599,-0.240521683,0.372065382,-0.088031891,0.725814835,-0.319105241,0.006878732,calmodulin-binding receptor-like cytoplasmic kinase 1
Bradi1g03380,0.00909216,0.983142367,0.068550638,0.672464508,0.140257461,0.293072229,-0.017271156,0.899409014,defective in exine formation protein (DEX1)
Bradi1g03392,-0.088395503,0.911795177,-0.25450601,0.364015339,-0.061831323,0.952353397,-0.804496632,0.000298442,Plant protein of unknown function (DUF641)
Bradi1g03400,0.4915444,0.572133776,-0.248227205,0.443846354,0.260425991,0.659801934,0.170831127,0.632762872,plastid transcriptionally active 13
Bradi1g03410,0.033139274,0.971001116,0.142744364,0.268880105,0.179345475,0.727987562,0.037056778,0.792582009,Tim10/DDP family zinc finger protein
Bradi1g03420,-0.019168959,0.970277482,0.10771831,0.283447317,0.269161233,0.364968551,0.047921225,0.768913676,Protein kinase protein with tetratricopeptide repeat domain
Bradi1g03440,0.053857996,0.885939009,-0.012336209,0.931772583,-0.024804247,0.936757711,0.04367057,0.589827607,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Bradi1g03450,0.189613804,0.77516832,-0.152430212,0.429444574,-0.078383504,0.870158584,-0.20544959,0.295803319,plastid transcriptionally active 2
Bradi1g03460,0.230185787,0.704339766,-0.580411293,0.003360544,-0.203231721,0.561112255,-0.847108435,0.000166889,AtGCP3 interacting protein 1
Bradi1g03470,-0.169193898,0.583779937,0.010930714,0.974377154,0.072908482,0.938658,0.653570641,2.11E-07,Calmodulin-binding protein
Bradi1g03480,0.074034634,0.856972113,0.385016713,0.001667187,0.303291933,0.399143944,0.022464675,0.944117839,Xanthine/uracil permease family protein
Bradi1g03486,-0.134630301,0.873736545,-0.032626084,0.927935381,0.021080263,0.969487898,0.15703672,0.564114719,Xanthine/uracil permease family protein
Bradi1g03490,-0.072293546,0.861548508,-0.06003623,0.712437034,0.086356212,0.767763608,0.02244834,0.873284079,RAB GTPase homolog A2B
Bradi1g03500,-0.619869092,1.68E-06,-0.715931824,1.09E-07,-0.951820425,0.003056201,-1.23012755,3.48E-05,Major facilitator superfamily protein
Bradi1g03510,0.420698345,0.215431132,-0.079995427,0.635265451,-0.353280264,0.491738952,-1.778398685,2.97E-13,NA
Bradi1g03530,-0.329017478,0.198006548,0.183380377,0.261530667,0.128141722,0.595033779,0.321645653,0.002598072,Major facilitator superfamily protein
Bradi1g03537,0.128723986,0.979522992,-0.172585827,0.899515046,-0.722711205,0.36281912,-1.9407423,0.000196102,Concanavalin A-like lectin protein kinase family protein
